555	 26	 1396	 10	 London	 51.5073219	 -0.1276474
556	 9	 134	 108	 	 0.0	 0.0
557	 12	 405	 342	 Las Vegas	 36.1662859	 -115.149225
558	 92	 8516	 3	 Bristol	 51.4538022	 -2.5972985
559	 15	 36	 0	 	 0.0	 0.0
560	 414	 200	 89	 Istanbul City	 45.5448689	 11.5401096
561	 36	 565	 356	 maipu	 -8.2885305	 -51.1636121
562	 8	 1782	 20	 Istanbul	 0.0	 0.0
563	 57	 77583	 171	 TLSE	 52.7060738	 41.4713418633073
564	 29	 10514	 1	 mansoura	 36.0861236	 4.4557909
565	 4	 141	 3	 	 0.0	 0.0
568	 8	 270	 21	 	 0.0	 0.0
569	 39	 37115	 2	 CALI	 3.4319329	 -76.5113048
570	 50	 15519	 2	 CALI	 3.4319329	 -76.5113048
571	 50	 11210	 2	 World	 32.8548259	 -117.2041575
572	 38	 3379	 2	 California	 36.7014631	 -118.7559974
573	 49	 3849	 1	 WORLD	 38.8941099	 -77.0229412
574	 41	 9182	 2	 World	 32.8548259	 -117.2041575
575	 42	 3266	 1	 WORLD	 38.8941099	 -77.0229412
577	 43	 14913	 2	 WORLD	 38.8941099	 -77.0229412
578	 41	 20652	 2	 	 0.0	 0.0
579	 43	 1458	 1	 WORLD	 38.8941099	 -77.0229412
580	 45	 23857	 2	 Buenos Aire	 -34.6130461	 -58.3824172
581	 43	 3675	 1	 WORLD	 38.8941099	 -77.0229412
582	 49	 5158	 2	 Medellin	 11.1276626	 123.9621553
583	 43	 14214	 27	 World	 32.8548259	 -117.2041575
584	 50	 646	 1	 WORLD	 38.8941099	 -77.0229412
585	 49	 1711	 1	 WORLD	 38.8941099	 -77.0229412
586	 2	 418	 0	 	 0.0	 0.0
587	 2164	 499021	 0	 New York	 40.7306458	 -73.9866136
588	 20	 978	 24	 	 0.0	 0.0
589	 1	 135	 8	 	 0.0	 0.0
591	 185	 2828024	 15	 London	 51.5073219	 -0.1276474
595	 503	 2873507	 61	 Germany, USA, UK	 0.0	 0.0
596	 1	 128	 3	 	 0.0	 0.0
597	 3	 71	 68	 Makassar	 -5.1342962	 119.4124282
598	 260	 25850	 25	 Los Angeles	 34.054935	 -118.244476
600	 72	 3227	 51	 	 0.0	 0.0
601	 14	 1089	 0	 Freehold	 40.2601096	 -74.2737573
602	 1	 61	 6	 	 0.0	 0.0
605	 7	 1819	 533	 London	 51.5073219	 -0.1276474
606	 40	 525	 2	 Santiago	 -33.4377968	 -70.6504451
608	 42	 1237	 42	 Boyolali, Jawa Tengah	 -7.5344079	 110.6041944
611	 20	 107	 69	 	 0.0	 0.0
613	 5	 426	 6	 Rudolstadt	 0.0	 0.0
615	 176	 14609	 20	 Eisenerz	 47.5420788	 14.8857099
616	 13	 7769	 34	 Los Angeles | Washington D.C. 	 0.0	 0.0
617	 5	 108	 2	 	 0.0	 0.0
619	 30	 388	 103	 Chittagong	 22.3307998	 91.8412863
620	 1	 68	 41	 Toronto, Ontario	 43.653963	 -79.387207
622	 241	 13684	 63	 Calgary	 51.02532675	 -114.049868485806
623	 51	 158	 42	 Memphis	 35.1490215	 -90.0516285
624	 9	 982	 11	 London	 51.5073219	 -0.1276474
626	 2	 2458	 0	 	 0.0	 0.0
627	 1	 1874	 137	 Bari	 41.1257843	 16.8620293
628	 69	 861	 24	 Washington DC	 38.8949549	 -77.0366456
631	 27	 9508	 3	 	 0.0	 0.0
632	 126	 34215	 5	 	 0.0	 0.0
633	 11	 129	 2	 Brno	 49.1922443	 16.6113382
634	 112	 4174	 34	 	 0.0	 0.0
635	 2	 36	 18	 Bremen	 53.0758196	 8.8071646
636	 5	 432	 8	 Mumbai	 18.9321862	 72.8308337
637	 41	 555	 516	 Winona Lake, IN	 41.2272668	 -85.8219345
638	 2	 95	 1	 	 0.0	 0.0
640	 51	 1373	 273	 Burntwood, Staffordshire	 52.6791667	 -1.9154621
642	 1	 91	 0	 	 0.0	 0.0
643	 18	 937	 123	 	 0.0	 0.0
644	 8	 1827	 23	 Cairo	 37.0057958	 -89.1772449
645	 284	 1408	 162	 Worthington	 43.6205056	 -95.5956434
646	 287	 2859	 1918	 Nürnberg	 49.3655143	 11.1135107979842
647	 13	 191	 36	 Dublin	 53.3497645	 -6.2602732
648	 8	 37	 57	 kayseri	 38.7225274	 35.4874516
649	 10	 165	 1	 	 0.0	 0.0
651	 82	 3408	 9	 	 0.0	 0.0
652	 6	 53	 7	 Paris	 48.8566101	 2.3514992
653	 26	 230	 328	 Nottingham	 52.9534161	 -1.1492773
656	 17	 1181	 26	 Istanbul	 41.0096334	 28.9651646
657	 8	 45	 1	 	 0.0	 0.0
658	 193	 5899	 10	 Melbourne	 -37.8142176	 144.9631608
659	 13	 1696	 17	 	 0.0	 0.0
660	 10	 25	 3	 	 0.0	 0.0
661	 48	 2403	 198	 Las Piñas	 14.4806089	 120.9819099
662	 10	 221	 401	 London	 51.5073219	 -0.1276474
664	 23	 475	 1107	 	 0.0	 0.0
665	 149	 14611	 230	 Ulm	 48.3973944	 9.9932755
666	 123	 339970	 3	 	 0.0	 0.0
667	 53	 2545	 0	 	 0.0	 0.0
670	 4	 8936	 0	 Oberursel	 50.2005518	 8.580452
671	 52	 166726	 26	 Los Angeles 	 34.054935	 -118.244476
672	 33	 180	 4	 	 0.0	 0.0
673	 165	 382194	 6	 Philadelphia,Pa	 39.9523993	 -75.1635899
675	 263	 4914079	 0	 Brooklyn	 25.0611359	 -77.3129254560189
677	 22	 139242	 7	 YOUR LEGAL HIGH	 0.0	 0.0
678	 36	 531	 3	 jakarta	 -6.1753942	 106.827183
679	 18	 362	 0	 Kathmandu	 27.708796	 85.320244
683	 42	 545	 19	 Toronto	 43.653963	 -79.387207
684	 25	 86142	 747	 Denver	 39.7391536	 -104.9847034
686	 5	 50	 24	 Jakarta	 -6.1753942	 106.827183
687	 15	 452	 13	 	 0.0	 0.0
689	 73	 1705653	 12	 Chicago	 41.8755546	 -87.6244212
690	 4	 135	 7	 	 0.0	 0.0
691	 32	 47918	 0	 Boston	 42.3604823	 -71.0595678
693	 1807	 316376	 82	 New York	 40.7306458	 -73.9866136
696	 28	 53505	 104	 New York 	 40.7306458	 -73.9866136
698	 64	 593171	 2	 	 0.0	 0.0
699	 31	 616	 388	 Surabaya	 0.0	 0.0
700	 2541	 806476	 168	 Santa Monica	 34.019657	 -118.487549
704	 20	 1867	 36	 	 0.0	 0.0
707	 78	 1457177	 2	 Los Angeles, CA	 34.054935	 -118.244476
708	 69	 452956	 390	 Los Angeles	 34.054935	 -118.244476
709	 27	 230223	 34	 El Paso, TX	 31.8111305	 -106.501349395577
710	 7	 2276	 1	 	 0.0	 0.0
711	 109	 1057825	 28	 	 0.0	 0.0
712	 5	 365	 0	 Brooklyn	 25.0611359	 -77.3129254560189
713	 31	 242511	 4	 ZONE 6	 7.20451075	 -8.98261881237008
714	 88	 1265289	 5	 Mississauga	 46.1939009	 -83.0110297
716	 75	 252046	 14	 Toronto	 43.653963	 -79.387207
720	 231	 564806	 10	 Toronto	 43.653963	 -79.387207
721	 12	 64238	 5	 Atlanta	 33.7490987	 -84.3901849
723	 22	 142730	 75	 Toronto	 43.653963	 -79.387207
724	 1220	 85574	 62	 São Paulo	 -23.5506507	 -46.6333824
726	 93	 453122	 5	 Los Angeles	 34.054935	 -118.244476
728	 49	 11481	 0	 London	 51.5073219	 -0.1276474
729	 164	 117625	 42	 Los Angeles	 34.054935	 -118.244476
730	 62	 16570	 0	 Rio de Janeiro	 -22.9110137	 -43.2093727
1041	 103	 18311	 3	 NY	 43.1561681	 -75.8449946
1042	 23	 11648	 6	 NY	 43.1561681	 -75.8449946
1044	 179	 4603591	 6	 	 0.0	 0.0
1045	 64	 1195554	 10	 New York	 40.7306458	 -73.9866136
1046	 31	 12900	 58	 Jackson, TN	 35.6144446	 -88.8177418
1047	 19	 159	 28	 	 0.0	 0.0
1049	 3	 39	 39	 	 0.0	 0.0
1050	 1	 508	 156	 Newark, NJ	 40.735657	 -74.1723667
1051	 127	 220	 1	 Los Angeles	 34.054935	 -118.244476
1052	 42	 290	 99	 	 0.0	 0.0
1053	 42	 1519	 27	 	 0.0	 0.0
1054	 20	 146	 196	 Seattle	 47.6038321	 -122.3300624
1055	 0	 181	 123	 Hurlstone Park, Sydney	 -33.91	 151.1286111
1056	 12	 69	 18	 Long Beach	 33.78538945	 -118.158049315311
1059	 33	 185	 16	 Nashville	 36.1622296	 -86.7743531
1060	 40	 393	 1	 New York	 40.7306458	 -73.9866136
1062	 2	 23	 1	 Berlin	 52.5170365	 13.3888599
1063	 2	 310	 5	 From Paris to LA through the internet	 0.0	 0.0
1064	 6	 69	 21	 Highland Park	 25.06425655	 -77.3750775105155
1065	 2	 57	 5	 Sydney	 -33.8548157	 151.2164539
1066	 7	 147	 45	 Osaka	 49.5502969	 16.7064387
1067	 3	 512	 34	 Tokyo	 34.2255804	 139.294774527387
1068	 48	 3649	 12	 tokyo	 34.2255804	 139.294774527387
1069	 11	 145	 6	 	 0.0	 0.0
1071	 27	 2240	 6	 	 0.0	 0.0
1072	 10	 159	 63	 	 0.0	 0.0
1073	 54	 1297	 20	 Chicago \u0026 Los Angeles	 0.0	 0.0
1074	 23	 1203	 12	 Los Angeles	 34.054935	 -118.244476
1075	 14	 97	 8	 Los Angeles	 34.054935	 -118.244476
1076	 3	 947	 9	 San José	 37.3361905	 -121.8905833
1077	 10	 47	 6	 	 0.0	 0.0
1078	 7	 457	 122	 gravesend	 51.4422972	 0.3696206
1079	 0	 81	 1	 	 0.0	 0.0
1080	 8	 370	 33	 Tel Aviv	 11.4797028	 -85.6661002
1081	 9	 242	 17	 Los Angeles	 34.054935	 -118.244476
1082	 42	 323	 3	 	 0.0	 0.0
1084	 8	 215	 330	 London	 51.5073219	 -0.1276474
1085	 5	 192	 40	 Los Angeles	 34.054935	 -118.244476
1086	 10	 113	 2	 Los Angeles	 34.054935	 -118.244476
1089	 54	 2992	 1	 Miami	 25.7742658	 -80.1936589
1090	 8	 1244	 99	 valdivia	 -39.8141965	 -73.2458525
1091	 11	 63	 110	 THE DANFORTH	 43.64973755	 -70.2626104561038
1092	 21	 1102	 327	 The Forest	 -8.90744315	 33.4455847415348
1093	 33	 1358	 33	 Chino, CA	 34.0133561	 -117.690075
1096	 55	 758	 96	 Toulouse	 43.6044622	 1.4442469
1097	 0	 31	 7	 	 0.0	 0.0
1098	 0	 12804	 1	 London	 51.5073219	 -0.1276474
1099	 44	 215	 283	 Memphis, Tn 	 35.1490215	 -90.0516285
1100	 194	 13103	 7	 Pasadena	 0.0	 0.0
1101	 158	 2413	 2	 Los Angeles	 34.054935	 -118.244476
3882	 5	 232	 4	 Ithaca NY	 42.4396039	 -76.4968019
3883	 0	 409	 7	 	 0.0	 0.0
3884	 9	 8803	 31	 Los Angeles	 34.054935	 -118.244476
3885	 2	 642	 4	 Brooklyn	 25.0611359	 -77.3129254560189
3886	 0	 42	 17	 	 0.0	 0.0
3887	 20	 4081	 138	 Brooklyn	 25.0611359	 -77.3129254560189
3888	 21	 2512	 428	 Toronto	 43.653963	 -79.387207
3889	 0	 72	 1	 Sydney	 -33.8548157	 151.2164539
3890	 0	 18	 7	 New York	 40.7306458	 -73.9866136
3891	 13	 3167	 170	 New York	 40.7306458	 -73.9866136
3892	 28	 16223	 9	 LDN	 50.10665875	 14.4008375531628
3893	 26	 138025	 924	 NYC	 40.7306458	 -73.9866136
3894	 62	 341364	 44	 Denver	 39.7391536	 -104.9847034
3895	 16	 299	 686	 Brighton	 50.8220399	 -0.1374061
3896	 34	 236	 199	 Here, I Am.	 43.8222157	 17.6896937
3898	 88	 1192	 146	 Studio City, California	 34.1483989	 -118.3961877
3899	 8	 21	 19	 Bromley	 51.4028046	 0.0148142
3900	 0	 45	 101	 	 0.0	 0.0
3901	 0	 207	 102	 London	 51.5073219	 -0.1276474
3902	 0	 33	 48	 	 0.0	 0.0
3903	 5	 12	 9	 London	 51.5073219	 -0.1276474
3904	 0	 18	 20	 	 0.0	 0.0
3905	 0	 5	 1	 	 0.0	 0.0
3906	 0	 248	 1216	 New York	 40.7306458	 -73.9866136
3907	 0	 8	 18	 	 0.0	 0.0
3908	 70	 1778	 1602	 London	 51.5073219	 -0.1276474
3909	 30	 45765	 290	 New York City	 40.7306458	 -73.9866136
3910	 169	 1092495	 1	 	 0.0	 0.0
3911	 117	 1332131	 684	 	 0.0	 0.0
3912	 170	 916061	 69	 London	 51.5073219	 -0.1276474
3913	 69	 315937	 3	 London	 51.5073219	 -0.1276474
3914	 106	 822361	 7	 London	 51.5073219	 -0.1276474
3915	 0	 21	 33	 JAckson	 32.4104385	 -90.162064988255
3916	 0	 14	 215	 London	 51.5073219	 -0.1276474
3917	 188	 527840	 131	 NYC	 40.7306458	 -73.9866136
3918	 191	 84536	 156	 New York	 40.7306458	 -73.9866136
3919	 294	 274688	 20	 London	 51.5073219	 -0.1276474
3920	 786	 108652	 673	 Worldwide	 0.0	 0.0
3921	 332	 2348927	 1874	 London	 51.5073219	 -0.1276474
3922	 67	 5227350	 4	 London	 51.5073219	 -0.1276474
3923	 16	 168244	 2	 small town	 0.0	 0.0
3924	 5	 678	 33	 Los Angeles	 34.054935	 -118.244476
3925	 1	 290	 56	 LA/NY/Nashville	 43.0772789	 -78.8658707
3926	 46	 5917	 128	 New Smyrna Beach, FL	 29.0258191	 -80.9269984
3927	 44	 20622	 26	 Cardiff	 51.4816546	 -3.1791934
3928	 29	 17334	 2	 	 0.0	 0.0
3929	 2	 8	 7	 Los Angeles	 34.054935	 -118.244476
3930	 5	 60	 194	 	 0.0	 0.0
3931	 5	 5	 21	 Austin	 30.2711286	 -97.7436995
3932	 0	 5	 15	 Stockholm	 59.3251172	 18.0710935
3933	 10	 22	 12	 	 0.0	 0.0
3934	 0	 3591	 38	 	 0.0	 0.0
3935	 0	 98	 290	 	 0.0	 0.0
3936	 0	 8719	 1330	 	 0.0	 0.0
3937	 1	 116	 629	 Marseille, FR	 43.2961743	 5.3699525
3938	 50	 1089	 1857	 Indianapolis	 39.7683331	 -86.1583502
3939	 1	 987	 1818	 Berlin	 52.5170365	 13.3888599
3940	 0	 11	 34	 	 0.0	 0.0
3941	 3	 529	 552	 Berlin	 52.5170365	 13.3888599
3942	 4	 123	 255	 Lisboa	 38.7077926	 -9.1365061
3943	 59	 162	 368	 Turin	 4.8150205	 -75.7148295514757
3944	 0	 228	 339	 Detroit	 42.3486635	 -83.0567375
3945	 2	 189	 306	 Berlin	 52.5170365	 13.3888599
3946	 1	 149	 194	 Berlin	 52.5170365	 13.3888599
3947	 4	 57	 333	 	 0.0	 0.0
3948	 0	 7	 62	 	 0.0	 0.0
3949	 8	 161	 98	 	 0.0	 0.0
3950	 1	 275	 73	 	 0.0	 0.0
3951	 17	 11004	 308	 	 0.0	 0.0
3952	 300	 1223961	 52	 Oakland, CA	 43.0317491	 -80.3310713
3953	 11	 50	 55	 Brooklyn	 25.0611359	 -77.3129254560189
3954	 9	 1699	 673	 Melbourne	 -37.8142176	 144.9631608
3955	 0	 40	 333	 Berlin	 52.5170365	 13.3888599
3956	 1	 198	 1595	 that planet	 36.1100625	 -115.171513145463
3957	 1	 6	 1	 	 0.0	 0.0
3958	 6	 15	 9	 	 0.0	 0.0
3960	 0	 579	 980	 toronto	 43.653963	 -79.387207
3961	 0	 732	 1028	 	 0.0	 0.0
3962	 0	 10	 10	 	 0.0	 0.0
3963	 21	 614	 33	 Jakarta	 -6.1753942	 106.827183
3964	 0	 60	 224	 	 0.0	 0.0
3965	 13	 128	 324	 Los Angeles	 34.054935	 -118.244476
3966	 9	 41	 26	 	 0.0	 0.0
3967	 0	 40	 265	 	 0.0	 0.0
3968	 24	 68	 43	 Berlin	 52.5170365	 13.3888599
3969	 6	 89	 78	 	 0.0	 0.0
3970	 0	 3	 6	 	 0.0	 0.0
3971	 3	 95	 12	 Prague	 35.4867369	 -96.6850174
3972	 4	 195	 779	 Paris	 48.8566101	 2.3514992
3973	 2	 11	 10	 	 0.0	 0.0
3974	 3	 18	 19	 	 0.0	 0.0
3975	 3	 80	 16	 Berlin	 52.5170365	 13.3888599
3976	 15	 168	 201	 	 0.0	 0.0
3977	 11	 355	 200	 New York City	 40.7306458	 -73.9866136
3978	 3	 202	 151	 London Town	 30.46906035	 -84.2757421113393
3979	 11	 3304	 76	 Toronto	 43.653963	 -79.387207
3980	 4	 1662	 784	 	 0.0	 0.0
3981	 0	 327	 780	 Nashville	 0.0	 0.0
3982	 7	 290	 58	 Geneva	 42.8689552	 -76.9777436
3983	 11	 610	 61	 North Hollywood	 34.1729044	 -118.3740371
3984	 0	 29	 62	 	 0.0	 0.0
3985	 5	 416	 305	 	 0.0	 0.0
3986	 0	 41	 196	 Bologna	 44.4936714	 11.3430347
3988	 370	 9307	 5	 berlin	 52.5170365	 13.3888599
3989	 47	 225	 19	 Philadelphia	 39.9523993	 -75.1635899
3990	 13	 1929	 42	 San Diego	 0.0	 0.0
3991	 0	 12	 9	 	 0.0	 0.0
3992	 126	 5240312	 45	 London	 51.5073219	 -0.1276474
3993	 18	 508	 3	 New York	 40.7306458	 -73.9866136
3994	 0	 15	 8	 New York City	 40.7306458	 -73.9866136
3995	 12	 57	 43	 London	 51.5073219	 -0.1276474
3996	 0	 29	 229	 Golden Valley	 46.3040364	 -109.1714312
3997	 6	 14	 46	 Pittsburgh	 40.4416941	 -79.9900861
3998	 7	 610	 1915	 New York	 40.7306458	 -73.9866136
3999	 0	 69	 246	 Globally Influenced	 0.0	 0.0
4000	 0	 6	 17	 city by the sea,bliss.	 0.0	 0.0
4001	 2	 210	 1103	 Barcelona	 41.3828939	 2.1774322
4002	 0	 15	 80	 New York	 40.7306458	 -73.9866136
4003	 0	 99	 973	 	 0.0	 0.0
4004	 0	 1986	 11	 Kansas City	 39.0844687	 -94.5630298
4005	 0	 77	 387	 South Jerz	 41.346497	 -72.804343
4006	 0	 589	 1999	 Burlington Vermont  	 44.4723989	 -73.2114941
4007	 3	 328	 1448	 Tokyo	 34.2255804	 139.294774527387
4008	 0	 87	 553	 	 0.0	 0.0
4009	 0	 40	 107	 	 0.0	 0.0
4010	 16	 90	 485	 Dallas	 32.7762719	 -96.7968559
4011	 16	 438	 2003	 Los Angeles	 34.054935	 -118.244476
4012	 25	 273	 233	 Calgary	 51.02532675	 -114.049868485806
4013	 0	 843	 2003	 Paris	 48.8566101	 2.3514992
4014	 0	 246	 499	 	 0.0	 0.0
4015	 3	 168	 446	 Olympia	 47.0450197	 -122.8948725
4016	 0	 40	 118	 	 0.0	 0.0
4017	 4	 82	 353	 Islamabad	 14.5538586	 121.1353647
4018	 2	 167	 564	 kumamoto	 32.6450475	 130.6341345
4019	 2	 253	 1190	 antwerpen	 51.2211097	 4.3997081
4020	 0	 1048	 1988	 Vilnius	 54.6870458	 25.2829111
4021	 0	 62	 464	 	 0.0	 0.0
4022	 18	 237	 197	 Marseille /Paris/Zurich/Detroit	 0.0	 0.0
4023	 0	 58	 307	 Philadelphia, PA	 39.9523993	 -75.1635899
4024	 54	 77	 123	 Paris	 48.8566101	 2.3514992
4025	 6	 71	 245	 Arhus	 56.1496278	 10.2134046
4026	 48	 312	 377	 Columbus	 39.9622601	 -83.0007065
4027	 0	 26	 344	 	 0.0	 0.0
4028	 0	 52	 236	 New York	 40.7306458	 -73.9866136
4029	 0	 16	 78	 Cairo	 37.0057958	 -89.1772449
4030	 0	 71	 450	 /Moskva //London///LA	 55.6770117	 37.5053295
4031	 0	 1187	 1983	 	 0.0	 0.0
4032	 2	 29	 222	 Fort Lauderdale	 26.1223084	 -80.1433786
4033	 4	 86	 400	 	 0.0	 0.0
4034	 0	 25	 131	 Brooklyn	 25.0611359	 -77.3129254560189
4035	 0	 51	 125	 Milpitas 	 37.4282724	 -121.9066238
4036	 4	 147	 394	 Kraków	 50.0619474	 19.9368564
4037	 3	 1532	 2002	 Kanagawa	 35.3149965	 139.35785319696
4038	 0	 630	 47	 Los Angeles	 34.054935	 -118.244476
4039	 0	 12	 116	 London	 51.5073219	 -0.1276474
4040	 0	 100	 456	 İstanbul, Türkiye \u0026 Genova	 0.0	 0.0
4041	 16	 62	 132	 Portland	 45.5202471	 -122.6741949
4042	 1	 3	 52	 Carteret	 34.8496625	 -76.5931208
4043	 1	 214	 719	 thurles	 52.6801547	 -7.8151008
4044	 14	 304	 556	 New York	 40.7306458	 -73.9866136
4045	 0	 209	 758	 Saint-Petersburg	 40.5555449	 -102.8171442
4046	 0	 381	 503	 Brooklyn	 25.0611359	 -77.3129254560189
4047	 0	 33	 130	 	 0.0	 0.0
4048	 0	 55	 257	 	 0.0	 0.0
4049	 1	 76	 605	 Brooklyn	 25.0611359	 -77.3129254560189
4050	 0	 224	 1106	 	 0.0	 0.0
4051	 3	 96	 249	 Indianapolis	 39.7683331	 -86.1583502
4052	 0	 102	 29	 Jakarta	 -6.1753942	 106.827183
4053	 24	 998	 146	 Los Angeles	 34.054935	 -118.244476
4054	 7	 66	 214	 Oakland	 37.8044557	 -122.2713563
4055	 3	 2001	 2001	 	 0.0	 0.0
4056	 0	 59	 360	 New York	 40.7306458	 -73.9866136
4057	 0	 254	 1200	 NY	 43.1561681	 -75.8449946
4058	 1	 274	 1420	 Chesapeake, Virginia                                    	 36.7183708	 -76.2466798
4059	 1	 511	 1942	 NY	 43.1561681	 -75.8449946
4060	 0	 2109	 1998	 	 0.0	 0.0
4061	 0	 301	 1121	 Philadelphia	 39.9523993	 -75.1635899
4062	 0	 42	 19	 San Francisco	 8.444585	 125.951249185475
4063	 0	 176	 131	 	 0.0	 0.0
4064	 3	 687	 3	 	 0.0	 0.0
4065	 7	 57	 19	 Brooklyn	 25.0611359	 -77.3129254560189
4066	 34	 365	 197	 	 0.0	 0.0
4068	 22	 105	 7	 	 0.0	 0.0
4069	 248	 6019	 52	 Chicago	 41.8755546	 -87.6244212
4070	 13	 190	 13	 New Orleans	 29.9499323	 -90.0701156
4071	 10	 11762	 27	 Los Angeles	 34.054935	 -118.244476
4072	 11	 1404	 107	 Chicago	 41.8755546	 -87.6244212
4073	 23	 927	 431	 	 0.0	 0.0
4074	 0	 23	 49	 	 0.0	 0.0
4075	 16	 378	 343	 Rio de Janeiro	 -22.9110137	 -43.2093727
4076	 7	 170	 730	 	 0.0	 0.0
4077	 6	 1243	 204	 Minneapolis	 44.9772995	 -93.2654692
4078	 0	 26	 76	 	 0.0	 0.0
4079	 11	 658	 47	 Boston, MA	 42.3604823	 -71.0595678
4080	 0	 75	 169	 	 0.0	 0.0
4081	 0	 16	 82	 	 0.0	 0.0
4082	 0	 53	 83	 Doncaster	 53.5227681	 -1.1335312
4083	 0	 106	 171	 chicago	 41.8755546	 -87.6244212
4084	 1	 81	 77	 Chicago	 41.8755546	 -87.6244212
4085	 0	 66	 178	 Sedgefield	 54.6538278	 -1.4538006
4086	 0	 147	 198	 Atlanta // Philadelphia	 33.724299	 -84.461102
4087	 0	 30	 195	 zurich	 37.182261	 -118.260475
4088	 0	 130	 121	 Franklin 	 42.5896205	 -72.6110645
4089	 0	 33	 5	 	 0.0	 0.0
4090	 4	 82	 175	 	 0.0	 0.0
4091	 0	 213	 2002	 Barcelona	 41.3828939	 2.1774322
4092	 304	 8194	 63	 Los Angeles, CA	 34.054935	 -118.244476
4093	 0	 332	 329	 Taipei	 25.0375167	 121.5637
4094	 0	 2	 1	 	 0.0	 0.0
4095	 23	 22	 80	 Minnesota	 0.0	 0.0
4096	 1	 307	 627	 Seattle	 47.6038321	 -122.3300624
4097	 0	 14	 16	 	 0.0	 0.0
4098	 31	 68	 133	 Portland	 45.5202471	 -122.6741949
4099	 7	 264	 982	 Boston	 42.3604823	 -71.0595678
4100	 3	 216	 190	 	 0.0	 0.0
4101	 16	 435	 2000	 Drag City 	 47.0352199	 23.3992046
4102	 0	 8	 144	 	 0.0	 0.0
4103	 0	 25	 30	 	 0.0	 0.0
4104	 43	 52	 195	 Bucharest	 0.0	 0.0
4105	 12	 528	 1072	 San Francisco	 8.444585	 125.951249185475
4106	 14	 220	 638	 Buenos Aires	 9.08251365	 -83.2465025101169
4107	 53	 1162	 853	 TR Streetz, NJ 	 0.0	 0.0
4108	 5	 364	 27	 Chicago	 41.8755546	 -87.6244212
4109	 0	 806	 1472	 Albuquerque New Mexico 	 35.0841034	 -106.6509851
4110	 17	 512	 1810	 Berlin-Kreuzberg	 52.4976443	 13.411914
4111	 40	 676	 251	 Los Angeles, CA	 34.054935	 -118.244476
4112	 0	 45	 268	 SF	 37.7792808	 -122.4192363
4113	 0	 46	 273	 	 0.0	 0.0
4114	 25	 486	 249	 New Jersey	 0.0	 0.0
4115	 2	 853	 15	 Sapporo, Hokkaido	 43.044768	 141.337215
4116	 128	 15152	 6	 Ghent	 37.6169488	 -81.1150199
4117	 13	 328	 98	 San Francisco	 8.444585	 125.951249185475
4118	 37	 168	 7	 New York	 40.7306458	 -73.9866136
4119	 51	 2424	 349	 South London	 26.3044273	 50.1694132
4120	 156	 23486	 20	 Seattle	 47.6038321	 -122.3300624
4121	 15	 277	 85	 ∞∞∞∞	 0.0	 0.0
4122	 37	 477	 312	 Northampton	 52.2385239	 -0.902493
4123	 0	 7259	 36	 	 0.0	 0.0
4124	 112	 3673	 294	 New Jersey	 0.0	 0.0
4125	 18	 17441	 221	 PNW	 37.0412584	 50.0068157
4126	 16	 1357	 50	 Los Angeles	 34.054935	 -118.244476
4127	 159	 10075	 35	 Los Angeles	 34.054935	 -118.244476
4128	 4	 903	 33	 	 0.0	 0.0
4129	 11	 1412	 321	 Los Angeles	 34.054935	 -118.244476
4130	 102	 245808	 7	 Philadelphia	 39.9523993	 -75.1635899
4131	 424	 226162	 1	 London	 51.5073219	 -0.1276474
4132	 570	 170791	 3	 	 0.0	 0.0
4133	 1229	 202801	 2	 Los Angeles \u0026 New York	 0.0	 0.0
4134	 1001	 183558	 10	 St. Paul	 44.9504037	 -93.1015026
4135	 32	 185252	 45	 Los Angeles	 34.054935	 -118.244476
4136	 300	 203744	 21	 London	 51.5073219	 -0.1276474
4137	 45	 556	 776	 NYC	 40.7306458	 -73.9866136
4138	 6	 24	 8	 	 0.0	 0.0
4139	 25	 2305	 41	 NY	 43.1561681	 -75.8449946
4140	 3	 16	 10	 London	 51.5073219	 -0.1276474
4141	 25	 86	 97	 Seattle	 47.6038321	 -122.3300624
4142	 8	 226	 189	 Seattle	 47.6038321	 -122.3300624
4144	 11	 22	 9	 	 0.0	 0.0
4145	 6	 54	 15	 Madison	 43.074761	 -89.3837613
4146	 69	 4021	 1	 Los Angeles	 34.054935	 -118.244476
4147	 12	 30	 24	 	 0.0	 0.0
4148	 49	 375	 13	 Jamaica Plain	 42.3098201	 -71.1203299
4149	 32	 451	 288	 Outside of America	 0.0	 0.0
4150	 11	 14	 15	 Austin, TX	 30.2711286	 -97.7436995
4151	 2	 22	 17	 Seattle	 47.6038321	 -122.3300624
4152	 53	 1302	 1055	 Portland	 45.5202471	 -122.6741949
4153	 13	 31	 39	 Olympia	 47.0450197	 -122.8948725
4155	 0	 144	 1	 	 0.0	 0.0
4156	 37	 41	 31	 Portland	 45.5202471	 -122.6741949
4157	 0	 37	 28	 	 0.0	 0.0
4158	 15	 1119	 1985	 San Diego	 32.7174209	 -117.1627714
4159	 28	 114	 102	 Brooklyn, NY	 40.6501038	 -73.9495823
4160	 47	 214	 102	 Olympia	 47.0450197	 -122.8948725
4161	 34	 608	 128	 Vienna	 38.9013013	 -77.2651585
4162	 2	 76	 60	 Seattle	 47.6038321	 -122.3300624
4163	 51	 210374	 41	 New York City	 40.7306458	 -73.9866136
4164	 4	 319123	 1	 Edinburgh	 55.9495628	 -3.1914972
4165	 226	 248601	 71	 Los Angeles	 34.054935	 -118.244476
